chapterIndex	verseIndex	wordIndex	lb
13	14	16	الْمَاءِ
13	14	17	لِيَبْلُغَ
13	14	18	فَاهُ
13	14	19	وَمَا
13	14	2	دَعْوَةُ
13	14	20	هُوَ
13	14	21	بِبَالِغِهِ
13	14	22	وَمَا
13	14	23	دُعَاءُ
13	14	24	الْكَافِرِينَ
13	14	25	إِلَّا
13	14	26	فِي
13	14	27	ضَلَالٍ
13	14	3	الْحَقِّ
13	14	4	وَالَّذِينَ
13	14	5	يَدْعُونَ
13	14	6	مِنْ
13	14	7	دُونِهِ
13	14	8	لَا
13	14	9	يَسْتَجِيبُونَ
13	15	1	وَلِلَّهِ
13	15	10	بِالْغُدُوِّ
13	15	11	وَالْآصَالِ
13	15	2	يَسْجُدُ
13	15	3	مَنْ
13	15	4	فِي
13	15	5	السَّمَاوَاتِ
13	15	6	وَالْأَرْضِ
13	15	7	طَوْعًا
13	15	8	وَكَرْهًا
13	15	9	وَظِلَالُهُمْ
13	16	1	قُلْ
13	16	10	مِنْ
13	16	11	دُونِهِ
13	16	12	أَوْلِيَاءَ
13	16	13	لَا
13	16	14	يَمْلِكُونَ
13	16	15	لِأَنْفُسِهِمْ
13	16	16	نَفْعًا
13	16	17	وَلَا
13	16	18	ضَرًّا
13	16	19	قُلْ
13	16	2	مَنْ
13	16	20	هَلْ
13	16	21	يَسْتَوِي
13	16	22	الْأَعْمَىٰ
13	16	23	وَالْبَصِيرُ
13	16	24	أَمْ
13	16	25	هَلْ
13	16	26	تَسْتَوِي
13	16	27	الظُّلُمَاتُ
13	16	28	وَالنُّورُ
13	16	29	أَمْ
13	16	3	رَبُّ
13	16	30	جَعَلُوا
13	16	31	لِلَّهِ
13	16	32	شُرَكَاءَ
13	16	33	خَلَقُوا
13	16	34	كَخَلْقِهِ
13	16	35	فَتَشَابَهَ
13	16	36	الْخَلْقُ
13	16	37	عَلَيْهِمْ
13	16	38	قُلِ
13	16	39	اللَّهُ
13	16	4	السَّمَاوَاتِ
13	16	40	خَالِقُ
13	16	41	كُلِّ
13	16	42	شَيْءٍ
13	16	43	وَهُوَ
13	16	44	الْوَاحِدُ
13	16	45	الْقَهَّارُ
13	16	5	وَالْأَرْضِ
13	16	6	قُلِ
13	16	7	اللَّهُ
13	16	8	قُلْ
13	16	9	أَفَاتَّخَذْتُمْ
13	17	1	أَنْزَلَ
13	17	10	زَبَدًا
13	17	11	رَابِيًا
13	17	12	وَمِمَّا
13	17	13	يُوقِدُونَ
13	17	14	عَلَيْهِ
13	17	15	فِي
13	17	16	النَّارِ
13	17	17	ابْتِغَاءَ
13	17	18	حِلْيَةٍ
13	17	19	أَوْ
13	17	2	مِنَ
13	17	20	مَتَاعٍ
13	17	21	زَبَدٌ
13	17	22	مِثْلُهُ
13	17	23	كَذَٰلِكَ
13	17	24	يَضْرِبُ
13	17	25	اللَّهُ
13	17	26	الْحَقَّ
13	17	27	وَالْبَاطِلَ
13	17	28	فَأَمَّا
13	17	29	الزَّبَدُ
13	17	3	السَّمَاءِ
13	17	30	فَيَذْهَبُ
13	17	31	جُفَاءً
13	17	32	وَأَمَّا
13	17	33	مَا
13	17	34	يَنْفَعُ
13	17	35	النَّاسَ
13	17	36	فَيَمْكُثُ
13	17	37	فِي
13	17	38	الْأَرْضِ
13	17	39	كَذَٰلِكَ
13	17	4	مَاءً
13	17	40	يَضْرِبُ
13	17	41	اللَّهُ
13	17	42	الْأَمْثَالَ
13	17	5	فَسَالَتْ
13	17	6	أَوْدِيَةٌ
13	17	7	بِقَدَرِهَا
13	17	8	فَاحْتَمَلَ
13	17	9	السَّيْلُ
13	18	1	لِلَّذِينَ
13	18	10	أَنَّ
13	18	11	لَهُمْ
13	18	12	مَا
13	18	13	فِي
13	18	14	الْأَرْضِ
13	18	15	جَمِيعًا
13	18	16	وَمِثْلَهُ
13	18	17	مَعَهُ
13	18	18	لَافْتَدَوْا
13	18	19	بِهِ
13	18	2	اسْتَجَابُوا
13	18	20	أُولَٰئِكَ
13	18	21	لَهُمْ
13	18	22	سُوءُ
13	18	23	الْحِسَابِ
13	18	24	وَمَأْوَاهُمْ
13	18	25	جَهَنَّمُ
13	18	26	وَبِئْسَ
13	18	27	الْمِهَادُ
13	18	3	لِرَبِّهِمُ
13	18	4	الْحُسْنَىٰ
13	18	5	وَالَّذِينَ
13	18	6	لَمْ
13	18	7	يَسْتَجِيبُوا
13	18	8	لَهُ
13	18	9	لَوْ
13	19	1	أَفَمَنْ
13	19	10	هُوَ
13	19	11	أَعْمَىٰ
13	19	12	إِنَّمَا
13	19	13	يَتَذَكَّرُ
13	19	14	أُولُو
13	19	15	الْأَلْبَابِ
13	19	2	يَعْلَمُ
13	19	3	أَنَّمَا
13	19	4	أُنْزِلَ
13	19	5	إِلَيْكَ
13	19	6	مِنْ
13	19	7	رَبِّكَ
13	19	8	الْحَقُّ
13	19	9	كَمَنْ
13	2	1	اللَّهُ
13	2	10	عَلَى
13	2	11	الْعَرْشِ
13	2	12	وَسَخَّرَ
13	2	13	الشَّمْسَ
13	2	14	وَالْقَمَرَ
13	2	15	كُلٌّ
13	2	16	يَجْرِي
13	2	17	لِأَجَلٍ
13	2	18	مُسَمًّى
13	2	19	يُدَبِّرُ
13	2	2	الَّذِي
13	2	20	الْأَمْرَ
13	2	21	يُفَصِّلُ
13	2	22	الْآيَاتِ
13	2	23	لَعَلَّكُمْ
13	2	24	بِلِقَاءِ
13	2	25	رَبِّكُمْ
13	2	26	تُوقِنُونَ
13	2	3	رَفَعَ
13	2	4	السَّمَاوَاتِ
13	2	5	بِغَيْرِ
13	2	6	عَمَدٍ
13	2	7	تَرَوْنَهَا
13	2	8	ثُمَّ
13	2	9	اسْتَوَىٰ
13	20	1	الَّذِينَ
13	20	2	يُوفُونَ
13	20	3	بِعَهْدِ
13	20	4	اللَّهِ
13	20	5	وَلَا
13	20	6	يَنْقُضُونَ
13	20	7	الْمِيثَاقَ
13	21	1	وَالَّذِينَ
13	21	10	رَبَّهُمْ
13	21	11	وَيَخَافُونَ
13	21	12	سُوءَ
13	21	13	الْحِسَابِ
13	21	2	يَصِلُونَ
13	21	3	مَا
13	21	4	أَمَرَ
13	21	5	اللَّهُ
13	21	6	بِهِ
13	21	7	أَنْ
13	21	8	يُوصَلَ
13	21	9	وَيَخْشَوْنَ
13	22	1	وَالَّذِينَ
13	22	10	رَزَقْنَاهُمْ
13	22	11	سِرًّا
13	22	12	وَعَلَانِيَةً
13	22	13	وَيَدْرَءُونَ
13	22	14	بِالْحَسَنَةِ
13	22	15	السَّيِّئَةَ
13	22	16	أُولَٰئِكَ
13	22	17	لَهُمْ
13	22	18	عُقْبَى
13	22	19	الدَّارِ
13	22	2	صَبَرُوا
13	22	3	ابْتِغَاءَ
13	22	4	وَجْهِ
13	22	5	رَبِّهِمْ
13	22	6	وَأَقَامُوا
13	22	7	الصَّلَاةَ
13	22	8	وَأَنْفَقُوا
13	22	9	مِمَّا
13	23	1	جَنَّاتُ
13	23	10	وَالْمَلَائِكَةُ
13	23	11	يَدْخُلُونَ
13	23	12	عَلَيْهِمْ
13	23	13	مِنْ
13	23	14	كُلِّ
13	23	15	بَابٍ
13	23	2	عَدْنٍ
13	23	3	يَدْخُلُونَهَا
13	23	4	وَمَنْ
13	23	5	صَلَحَ
13	23	6	مِنْ
13	23	7	آبَائِهِمْ
13	23	8	وَأَزْوَاجِهِمْ
13	23	9	وَذُرِّيَّاتِهِمْ
13	24	1	سَلَامٌ
13	24	2	عَلَيْكُمْ
13	24	3	بِمَا
13	24	4	صَبَرْتُمْ
13	24	5	فَنِعْمَ
13	24	6	عُقْبَى
13	24	7	الدَّارِ
13	25	1	وَالَّذِينَ
13	25	10	أَمَرَ
13	25	11	اللَّهُ
13	25	12	بِهِ
13	25	13	أَنْ
13	25	14	يُوصَلَ
13	25	15	وَيُفْسِدُونَ
13	25	16	فِي
13	25	17	الْأَرْضِ
13	25	18	أُولَٰئِكَ
13	25	19	لَهُمُ
13	25	2	يَنْقُضُونَ
13	25	20	اللَّعْنَةُ
13	25	21	وَلَهُمْ
13	25	22	سُوءُ
13	25	23	الدَّارِ
13	25	3	عَهْدَ
13	25	4	اللَّهِ
13	25	5	مِنْ
13	25	6	بَعْدِ
13	25	7	مِيثَاقِهِ
13	25	8	وَيَقْطَعُونَ
13	25	9	مَا
13	26	1	اللَّهُ
13	26	10	وَمَا
13	26	11	الْحَيَاةُ
13	26	12	الدُّنْيَا
13	26	13	فِي
13	26	14	الْآخِرَةِ
13	26	15	إِلَّا
13	26	16	مَتَاعٌ
13	26	2	يَبْسُطُ
13	26	3	الرِّزْقَ
13	26	4	لِمَنْ
13	26	5	يَشَاءُ
13	26	6	وَيَقْدِرُ
13	26	7	وَفَرِحُوا
13	26	8	بِالْحَيَاةِ
13	26	9	الدُّنْيَا
13	27	1	وَيَقُولُ
13	27	10	قُلْ
13	27	11	إِنَّ
13	27	12	اللَّهَ
13	27	13	يُضِلُّ
13	27	14	مَنْ
13	27	15	يَشَاءُ
13	27	16	وَيَهْدِي
13	27	17	إِلَيْهِ
13	27	18	مَنْ
13	27	19	أَنَابَ
13	27	2	الَّذِينَ
13	27	3	كَفَرُوا
13	27	4	لَوْلَا
13	27	5	أُنْزِلَ
13	27	6	عَلَيْهِ
13	27	7	آيَةٌ
13	27	8	مِنْ
13	27	9	رَبِّهِ
13	28	1	الَّذِينَ
13	28	10	تَطْمَئِنُّ
13	28	11	الْقُلُوبُ
13	28	2	آمَنُوا
13	28	3	وَتَطْمَئِنُّ
13	28	4	قُلُوبُهُمْ
13	28	5	بِذِكْرِ
13	28	6	اللَّهِ
13	28	7	أَلَا
13	28	8	بِذِكْرِ
13	28	9	اللَّهِ
13	29	1	الَّذِينَ
13	29	2	آمَنُوا
13	29	3	وَعَمِلُوا
13	29	4	الصَّالِحَاتِ
13	29	5	طُوبَىٰ
13	29	6	لَهُمْ
13	29	7	وَحُسْنُ
13	29	8	مَآبٍ
13	3	1	وَهُوَ
13	3	10	كُلِّ
13	3	11	الثَّمَرَاتِ
13	3	12	جَعَلَ
13	3	13	فِيهَا
13	3	14	زَوْجَيْنِ
13	3	15	اثْنَيْنِ
13	3	16	يُغْشِي
13	3	17	اللَّيْلَ
13	3	18	النَّهَارَ
13	3	19	إِنَّ
13	3	2	الَّذِي
13	3	20	فِي
13	3	21	ذَٰلِكَ
13	3	22	لَآيَاتٍ
13	3	23	لِقَوْمٍ
13	3	24	يَتَفَكَّرُونَ
13	3	3	مَدَّ
13	3	4	الْأَرْضَ
13	3	5	وَجَعَلَ
13	3	6	فِيهَا
13	3	7	رَوَاسِيَ
13	3	8	وَأَنْهَارًا
13	3	9	وَمِنْ
13	30	1	كَذَٰلِكَ
13	30	10	لِتَتْلُوَ
13	30	11	عَلَيْهِمُ
13	30	12	الَّذِي
13	30	13	أَوْحَيْنَا
13	30	14	إِلَيْكَ
13	30	15	وَهُمْ
13	30	16	يَكْفُرُونَ
13	30	17	بِالرَّحْمَٰنِ
13	30	18	قُلْ
13	30	19	هُوَ
13	30	2	أَرْسَلْنَاكَ
13	30	20	رَبِّي
13	30	21	لَا
13	30	22	إِلَٰهَ
13	30	23	إِلَّا
13	30	24	هُوَ
13	30	25	عَلَيْهِ
13	30	26	تَوَكَّلْتُ
13	30	27	وَإِلَيْهِ
13	30	28	مَتَابِ
13	30	3	فِي
13	30	4	أُمَّةٍ
13	30	5	قَدْ
13	30	6	خَلَتْ
13	30	7	مِنْ
13	30	8	قَبْلِهَا
13	30	9	أُمَمٌ
13	31	1	وَلَوْ
13	31	10	الْأَرْضُ
13	31	11	أَوْ
13	31	12	كُلِّمَ
13	31	13	بِهِ
13	31	14	الْمَوْتَىٰ
13	31	15	بَلْ
13	31	16	لِلَّهِ
13	31	17	الْأَمْرُ
13	31	18	جَمِيعًا
13	31	19	أَفَلَمْ
13	31	2	أَنَّ
13	31	20	يَيْأَسِ
13	31	21	الَّذِينَ
13	31	22	آمَنُوا
13	31	23	أَنْ
13	31	24	لَوْ
13	31	25	يَشَاءُ
13	31	26	اللَّهُ
13	31	27	لَهَدَى
13	31	28	النَّاسَ
13	31	29	جَمِيعًا
13	31	3	قُرْآنًا
13	31	30	وَلَا
13	31	31	يَزَالُ
13	31	32	الَّذِينَ
13	31	33	كَفَرُوا
13	31	34	تُصِيبُهُمْ
13	31	35	بِمَا
13	31	36	صَنَعُوا
13	31	37	قَارِعَةٌ
13	31	38	أَوْ
13	31	39	تَحُلُّ
13	31	4	سُيِّرَتْ
13	31	40	قَرِيبًا
13	31	41	مِنْ
13	31	42	دَارِهِمْ
13	31	43	حَتَّىٰ
13	31	44	يَأْتِيَ
13	31	45	وَعْدُ
13	31	46	اللَّهِ
13	31	47	إِنَّ
13	31	48	اللَّهَ
13	31	49	لَا
13	31	5	بِهِ
13	31	50	يُخْلِفُ
13	31	51	الْمِيعَادَ
13	31	6	الْجِبَالُ
13	31	7	أَوْ
13	31	8	قُطِّعَتْ
13	31	9	بِهِ
13	32	1	وَلَقَدِ
13	32	10	أَخَذْتُهُمْ
13	32	11	فَكَيْفَ
13	32	12	كَانَ
13	32	13	عِقَابِ
13	32	2	اسْتُهْزِئَ
13	32	3	بِرُسُلٍ
13	32	4	مِنْ
13	32	5	قَبْلِكَ
13	32	6	فَأَمْلَيْتُ
13	32	7	لِلَّذِينَ
13	32	8	كَفَرُوا
13	32	9	ثُمَّ
13	33	1	أَفَمَنْ
13	33	10	لِلَّهِ
13	33	11	شُرَكَاءَ
13	33	12	قُلْ
13	33	13	سَمُّوهُمْ
13	33	14	أَمْ
13	33	15	تُنَبِّئُونَهُ
13	33	16	بِمَا
13	33	17	لَا
13	33	18	يَعْلَمُ
13	33	19	فِي
13	33	2	هُوَ
13	33	20	الْأَرْضِ
13	33	21	أَمْ
13	33	22	بِظَاهِرٍ
13	33	23	مِنَ
13	33	24	الْقَوْلِ
13	33	25	بَلْ
13	33	26	زُيِّنَ
13	33	27	لِلَّذِينَ
13	33	28	كَفَرُوا
13	33	29	مَكْرُهُمْ
13	33	3	قَائِمٌ
13	33	30	وَصُدُّوا
13	33	31	عَنِ
13	33	32	السَّبِيلِ
13	33	33	وَمَنْ
13	33	34	يُضْلِلِ
13	33	35	اللَّهُ
13	33	36	فَمَا
13	33	37	لَهُ
13	33	38	مِنْ
13	33	39	هَادٍ
13	33	4	عَلَىٰ
13	33	5	كُلِّ
13	33	6	نَفْسٍ
13	33	7	بِمَا
13	33	8	كَسَبَتْ
13	33	9	وَجَعَلُوا
13	34	1	لَهُمْ
13	34	10	لَهُمْ
13	34	11	مِنَ
13	34	12	اللَّهِ
13	34	13	مِنْ
13	34	14	وَاقٍ
13	34	2	عَذَابٌ
13	34	3	فِي
13	34	4	الْحَيَاةِ
13	34	5	الدُّنْيَا
13	34	6	وَلَعَذَابُ
13	34	7	الْآخِرَةِ
13	34	8	أَشَقُّ
13	34	9	وَمَا
13	35	1	مَثَلُ
13	35	10	أُكُلُهَا
13	35	11	دَائِمٌ
13	35	12	وَظِلُّهَا
13	35	13	تِلْكَ
13	35	14	عُقْبَى
13	35	15	الَّذِينَ
13	35	16	اتَّقَوْا
13	35	17	وَعُقْبَى
13	35	18	الْكَافِرِينَ
13	35	19	النَّارُ
13	35	2	الْجَنَّةِ
13	35	3	الَّتِي
13	35	4	وُعِدَ
13	35	5	الْمُتَّقُونَ
13	35	6	تَجْرِي
13	35	7	مِنْ
13	35	8	تَحْتِهَا
13	35	9	الْأَنْهَارُ
13	36	1	وَالَّذِينَ
13	36	10	مَنْ
13	36	11	يُنْكِرُ
13	36	12	بَعْضَهُ
13	36	13	قُلْ
13	36	14	إِنَّمَا
13	36	15	أُمِرْتُ
13	36	16	أَنْ
13	36	17	أَعْبُدَ
13	36	18	اللَّهَ
13	36	19	وَلَا
13	36	2	آتَيْنَاهُمُ
13	36	20	أُشْرِكَ
13	36	21	بِهِ
13	36	22	إِلَيْهِ
13	36	23	أَدْعُو
13	36	24	وَإِلَيْهِ
13	36	25	مَآبِ
13	36	3	الْكِتَابَ
13	36	4	يَفْرَحُونَ
13	36	5	بِمَا
13	36	6	أُنْزِلَ
13	36	7	إِلَيْكَ
13	36	8	وَمِنَ
13	36	9	الْأَحْزَابِ
13	37	1	وَكَذَٰلِكَ
13	37	10	مِنَ
13	37	11	الْعِلْمِ
13	37	12	مَا
13	37	13	لَكَ
13	37	14	مِنَ
13	37	15	اللَّهِ
13	37	16	مِنْ
13	37	17	وَلِيٍّ
13	37	18	وَلَا
13	37	19	وَاقٍ
13	37	2	أَنْزَلْنَاهُ
13	37	3	حُكْمًا
13	37	4	عَرَبِيًّا
13	37	5	وَلَئِنِ
13	37	6	اتَّبَعْتَ
13	37	7	أَهْوَاءَهُمْ
13	37	8	بَعْدَمَا
13	37	9	جَاءَكَ
13	38	1	وَلَقَدْ
13	38	10	وَمَا
13	38	11	كَانَ
13	38	12	لِرَسُولٍ
13	38	13	أَنْ
13	38	14	يَأْتِيَ
13	38	15	بِآيَةٍ
13	38	16	إِلَّا
13	38	17	بِإِذْنِ
13	38	18	اللَّهِ
13	38	19	لِكُلِّ
13	38	2	أَرْسَلْنَا
13	38	20	أَجَلٍ
13	38	21	كِتَابٌ
13	38	3	رُسُلًا
13	38	4	مِنْ
13	38	5	قَبْلِكَ
13	38	6	وَجَعَلْنَا
13	38	7	لَهُمْ
13	38	8	أَزْوَاجًا
13	38	9	وَذُرِّيَّةً
13	39	1	يَمْحُو
13	39	2	اللَّهُ
13	39	3	مَا
13	39	4	يَشَاءُ
13	39	5	وَيُثْبِتُ
13	39	6	وَعِنْدَهُ
13	39	7	أُمُّ
13	39	8	الْكِتَابِ
13	4	1	وَفِي
13	4	10	صِنْوَانٌ
13	4	11	وَغَيْرُ
13	4	12	صِنْوَانٍ
13	4	13	يُسْقَىٰ
13	4	14	بِمَاءٍ
13	4	15	وَاحِدٍ
13	4	16	وَنُفَضِّلُ
13	4	17	بَعْضَهَا
13	4	18	عَلَىٰ
13	4	19	بَعْضٍ
13	4	2	الْأَرْضِ
13	4	20	فِي
13	4	21	الْأُكُلِ
13	4	22	إِنَّ
13	4	23	فِي
13	4	24	ذَٰلِكَ
13	4	25	لَآيَاتٍ
13	4	26	لِقَوْمٍ
13	4	27	يَعْقِلُونَ
13	4	3	قِطَعٌ
13	4	4	مُتَجَاوِرَاتٌ
13	4	5	وَجَنَّاتٌ
13	4	6	مِنْ
13	4	7	أَعْنَابٍ
13	4	8	وَزَرْعٌ
13	4	9	وَنَخِيلٌ
13	40	1	وَإِنْ
13	40	10	عَلَيْكَ
13	40	11	الْبَلَاغُ
13	40	12	وَعَلَيْنَا
13	40	13	الْحِسَابُ
13	40	2	مَا
13	40	3	نُرِيَنَّكَ
13	40	4	بَعْضَ
13	40	5	الَّذِي
13	40	6	نَعِدُهُمْ
13	40	7	أَوْ
13	40	8	نَتَوَفَّيَنَّكَ
13	40	9	فَإِنَّمَا
13	41	1	أَوَلَمْ
13	41	10	يَحْكُمُ
13	41	11	لَا
13	41	12	مُعَقِّبَ
13	41	13	لِحُكْمِهِ
13	41	14	وَهُوَ
13	41	15	سَرِيعُ
13	41	16	الْحِسَابِ
13	41	2	يَرَوْا
13	41	3	أَنَّا
13	41	4	نَأْتِي
13	41	5	الْأَرْضَ
13	41	6	نَنْقُصُهَا
13	41	7	مِنْ
13	41	8	أَطْرَافِهَا
13	41	9	وَاللَّهُ
13	42	1	وَقَدْ
13	42	10	مَا
13	42	11	تَكْسِبُ
13	42	12	كُلُّ
13	42	13	نَفْسٍ
13	42	14	وَسَيَعْلَمُ
13	42	15	الْكُفَّارُ
13	42	16	لِمَنْ
13	42	17	عُقْبَى
13	42	18	الدَّارِ
13	42	2	مَكَرَ
13	42	3	الَّذِينَ
13	42	4	مِنْ
13	42	5	قَبْلِهِمْ
13	42	6	فَلِلَّهِ
13	42	7	الْمَكْرُ
13	42	8	جَمِيعًا
13	42	9	يَعْلَمُ
13	43	1	وَيَقُولُ
13	43	10	بَيْنِي
13	43	11	وَبَيْنَكُمْ
13	43	12	وَمَنْ
13	43	13	عِنْدَهُ
13	43	14	عِلْمُ
13	43	15	الْكِتَابِ
13	43	2	الَّذِينَ
13	43	3	كَفَرُوا
13	43	4	لَسْتَ
13	43	5	مُرْسَلًا
13	43	6	قُلْ
13	43	7	كَفَىٰ
13	43	8	بِاللَّهِ
13	43	9	شَهِيدًا
13	5	1	وَإِنْ
13	5	10	خَلْقٍ
13	5	11	جَدِيدٍ
13	5	12	أُولَٰئِكَ
13	5	13	الَّذِينَ
13	5	14	كَفَرُوا
13	5	15	بِرَبِّهِمْ
13	5	16	وَأُولَٰئِكَ
13	5	17	الْأَغْلَالُ
13	5	18	فِي
13	5	19	أَعْنَاقِهِمْ
13	5	2	تَعْجَبْ
13	5	20	وَأُولَٰئِكَ
13	5	21	أَصْحَابُ
13	5	22	النَّارِ
13	5	23	هُمْ
13	5	24	فِيهَا
13	5	25	خَالِدُونَ
13	5	3	فَعَجَبٌ
13	5	4	قَوْلُهُمْ
13	5	5	أَإِذَا
13	5	6	كُنَّا
13	5	7	تُرَابًا
13	5	8	أَإِنَّا
13	5	9	لَفِي
13	6	1	وَيَسْتَعْجِلُونَكَ
13	6	10	وَإِنَّ
13	6	11	رَبَّكَ
13	6	12	لَذُو
13	6	13	مَغْفِرَةٍ
13	6	14	لِلنَّاسِ
13	6	15	عَلَىٰ
13	6	16	ظُلْمِهِمْ
13	6	17	وَإِنَّ
13	6	18	رَبَّكَ
13	6	19	لَشَدِيدُ
13	6	2	بِالسَّيِّئَةِ
13	6	20	الْعِقَابِ
13	6	3	قَبْلَ
13	6	4	الْحَسَنَةِ
13	6	5	وَقَدْ
13	6	6	خَلَتْ
13	6	7	مِنْ
13	6	8	قَبْلِهِمُ
13	6	9	الْمَثُلَاتُ
13	7	1	وَيَقُولُ
13	7	10	إِنَّمَا
13	7	11	أَنْتَ
13	7	12	مُنْذِرٌ
13	7	13	وَلِكُلِّ
13	7	14	قَوْمٍ
13	7	15	هَادٍ
13	7	2	الَّذِينَ
13	7	3	كَفَرُوا
13	7	4	لَوْلَا
13	7	5	أُنْزِلَ
13	7	6	عَلَيْهِ
13	7	7	آيَةٌ
13	7	8	مِنْ
13	7	9	رَبِّهِ
13	8	1	اللَّهُ
13	8	10	وَمَا
13	8	11	تَزْدَادُ
13	8	12	وَكُلُّ
13	8	13	شَيْءٍ
13	8	14	عِنْدَهُ
13	8	15	بِمِقْدَارٍ
13	8	2	يَعْلَمُ
13	8	3	مَا
13	8	4	تَحْمِلُ
13	8	5	كُلُّ
13	8	6	أُنْثَىٰ
13	8	7	وَمَا
13	8	8	تَغِيضُ
13	8	9	الْأَرْحَامُ
13	9	1	عَالِمُ
13	9	2	الْغَيْبِ
13	9	3	وَالشَّهَادَةِ
13	9	4	الْكَبِيرُ
13	9	5	الْمُتَعَالِ
14	1	1	الر
14	1	10	النُّورِ
14	1	11	بِإِذْنِ
14	1	12	رَبِّهِمْ
14	1	13	إِلَىٰ
14	1	14	صِرَاطِ
14	1	15	الْعَزِيزِ
14	1	16	الْحَمِيدِ
14	1	2	كِتَابٌ
14	1	3	أَنْزَلْنَاهُ
14	1	4	إِلَيْكَ
14	1	5	لِتُخْرِجَ
14	1	6	النَّاسَ
14	1	7	مِنَ
14	1	8	الظُّلُمَاتِ
14	1	9	إِلَى
14	10	1	قَالَتْ
14	10	10	لِيَغْفِرَ
14	10	11	لَكُمْ
14	10	12	مِنْ
14	10	13	ذُنُوبِكُمْ
14	10	14	وَيُؤَخِّرَكُمْ
14	10	15	إِلَىٰ
14	10	16	أَجَلٍ
14	10	17	مُسَمًّى
14	10	18	قَالُوا
14	10	19	إِنْ
14	10	2	رُسُلُهُمْ
14	10	20	أَنْتُمْ
14	10	21	إِلَّا
14	10	22	بَشَرٌ
14	10	23	مِثْلُنَا
14	10	24	تُرِيدُونَ
14	10	25	أَنْ
14	10	26	تَصُدُّونَا
14	10	27	عَمَّا
14	10	28	كَانَ
14	10	29	يَعْبُدُ
14	10	3	أَفِي
14	10	30	آبَاؤُنَا
14	10	31	فَأْتُونَا
14	10	32	بِسُلْطَانٍ
14	10	33	مُبِينٍ
14	10	4	اللَّهِ
14	10	5	شَكٌّ
14	10	6	فَاطِرِ
14	10	7	السَّمَاوَاتِ
14	10	8	وَالْأَرْضِ
14	10	9	يَدْعُوكُمْ
14	11	1	قَالَتْ
14	11	10	اللَّهَ
14	11	11	يَمُنُّ
14	11	12	عَلَىٰ
14	11	13	مَنْ
14	11	14	يَشَاءُ
14	11	15	مِنْ
14	11	16	عِبَادِهِ
14	11	17	وَمَا
14	11	18	كَانَ
14	11	19	لَنَا
14	11	2	لَهُمْ
14	11	20	أَنْ
14	11	21	نَأْتِيَكُمْ
14	11	22	بِسُلْطَانٍ
14	11	23	إِلَّا
14	11	24	بِإِذْنِ
14	11	25	اللَّهِ
14	11	26	وَعَلَى
14	11	27	اللَّهِ
14	11	28	فَلْيَتَوَكَّلِ
14	11	29	الْمُؤْمِنُونَ
14	11	3	رُسُلُهُمْ
14	11	4	إِنْ
14	11	5	نَحْنُ
14	11	6	إِلَّا
14	11	7	بَشَرٌ
14	11	8	مِثْلُكُمْ
14	11	9	وَلَٰكِنَّ
14	12	1	وَمَا
14	12	10	وَلَنَصْبِرَنَّ
14	12	11	عَلَىٰ
14	12	12	مَا
14	12	13	آذَيْتُمُونَا
14	12	14	وَعَلَى
14	12	15	اللَّهِ
14	12	16	فَلْيَتَوَكَّلِ
14	12	17	الْمُتَوَكِّلُونَ
14	12	2	لَنَا
14	12	3	أَلَّا
14	12	4	نَتَوَكَّلَ
14	12	5	عَلَى
14	12	6	اللَّهِ
14	12	7	وَقَدْ
14	12	8	هَدَانَا
14	12	9	سُبُلَنَا
14	13	1	وَقَالَ
14	13	10	فِي
14	13	11	مِلَّتِنَا
14	13	12	فَأَوْحَىٰ
14	13	13	إِلَيْهِمْ
14	13	14	رَبُّهُمْ
14	13	15	لَنُهْلِكَنَّ
14	13	16	الظَّالِمِينَ
14	13	2	الَّذِينَ
14	13	3	كَفَرُوا
14	13	4	لِرُسُلِهِمْ
14	13	5	لَنُخْرِجَنَّكُمْ
14	13	6	مِنْ
14	13	7	أَرْضِنَا
14	13	8	أَوْ
14	13	9	لَتَعُودُنَّ
14	14	1	وَلَنُسْكِنَنَّكُمُ
14	14	10	وَعِيدِ
14	14	2	الْأَرْضَ
14	14	3	مِنْ
14	14	4	بَعْدِهِمْ
14	14	5	ذَٰلِكَ
14	14	6	لِمَنْ
14	14	7	خَافَ
14	14	8	مَقَامِي
14	14	9	وَخَافَ
14	15	1	وَاسْتَفْتَحُوا
14	15	2	وَخَابَ
14	15	3	كُلُّ
14	15	4	جَبَّارٍ
14	15	5	عَنِيدٍ
14	16	1	مِنْ
14	16	2	وَرَائِهِ
14	16	3	جَهَنَّمُ
14	16	4	وَيُسْقَىٰ
14	16	5	مِنْ
14	16	6	مَاءٍ
14	16	7	صَدِيدٍ
14	17	1	يَتَجَرَّعُهُ
14	17	10	وَمَا
14	17	11	هُوَ
14	17	12	بِمَيِّتٍ
14	17	13	وَمِنْ
14	17	14	وَرَائِهِ
14	17	15	عَذَابٌ
14	17	16	غَلِيظٌ
